loan_id,customer_id,loan_status,application_time,current_loan_amount,term,tax_liens,purpose,no_of_properties,home_ownership,annual_income,years_in_current_job,months_since_last_delinquent,no_of_cars,no_of_children,credit_score,monthly_debt,years_of_credit_history,no_of_open_accounts,no_of_credit_problems,current_credit_balance,max_open_credit,bankruptcies,month_since_last_delinquent
3a69f77b-c6c4-44ae-9406-a241309d685b,f4160f81-89ca-438e-9fd9-0259b2073cbd,loan refused,2015-02-27 11:33:00,9775.0,long term,0.0,debt consolidation,2.0,home mortgage,,,30.0,2.0,3.0,,1113.37,25.0,12.0,0.0,7314.0,10463,0.0,
c12a4ef3-b5e4-45e6-99e0-c1b26e34142a,909323b6-0ce5-47e6-8ff4-0b4f2937626a,loan refused,2015-12-14 13:49:00,3683.0,short term,0.0,debt consolidation,4.0,home mortgage,,3 years,21.0,4.0,3.0,,206.65,18.0,7.0,1.0,5410.0,31821,1.0,
67b1e6ee-9908-451f-aeff-0ee08e90cfec,66c579ca-590e-46d0-947a-5ed3e3adcf93,loan given,2015-04-28 10:32:00,18941.0,short term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
1c152a0c-40a0-4bd1-9e19-1e6ecfae2cae,3883384c-5ab9-4de0-baa8-65af2034baf7,loan given,2015-10-29 13:02:00,19157.0,long term,0.0,other,1.0,,,,,,,,,,,,,,,
aa190753-bc1f-46e4-a517-f0c39dc1af50,b833c773-6908-4360-9a33-47e37480e740,loan given,2015-07-27 13:18:00,8526.0,short term,0.0,debt consolidation,4.0,rent,46143.0,2 years,,5.0,0.0,738.0,542.18,15.0,6.0,1.0,7033.0,10836,1.0,
128537ed-34bf-4cac-9bed-334573050042,a2d76a91-dd33-4cf8-b54d-373c2a787c3c,loan given,2015-06-23 10:15:00,99999999.0,short term,0.0,debt consolidation,3.0,own home,34731.0,< 1 year,16.0,2.0,3.0,738.0,210.7,19.0,10.0,0.0,7842.0,37885,0.0,
dfa4b072-8766-49f7-a19e-77c8673b66e9,4074e71c-671e-4101-9471-b9aa9510da33,loan given,2015-11-28 14:44:00,99999999.0,short term,0.0,home improvements,3.0,home mortgage,49090.0,10+ years,,3.0,2.0,742.0,1174.07,22.0,15.0,0.0,29787.0,45476,0.0,
f3854b6d-2ae7-4d05-9800-ed1354605c48,b912aefd-ab90-4d77-8b5c-4debfefbbbb3,loan given,2015-10-11 10:38:00,99999999.0,short term,0.0,debt consolidation,0.0,rent,34391.0,< 1 year,,4.0,3.0,729.0,392.63,14.0,16.0,1.0,10109.0,16123,1.0,
523d3b41-b80c-445a-911d-05c8577d524f,4e9bf0e9-af54-45b8-ae45-b3160e491535,loan given,2015-01-19 13:04:00,4901.0,short term,0.0,debt consolidation,2.0,home mortgage,90367.0,1 year,45.0,1.0,2.0,738.0,1950.43,24.0,18.0,0.0,24509.0,30523,0.0,
67dc4943-5d45-45dd-b8ec-18a77e13b23d,3c6f7594-ac3f-4a3b-8546-61137ee93213,loan given,2015-05-07 12:06:00,20925.0,short term,0.0,debt consolidation,2.0,own home,46739.0,5 years,,2.0,1.0,736.0,989.31,27.0,9.0,0.0,28816.0,37134,0.0,
fab1cab3-b7e7-4874-a602-e91769c8eab7,3f851365-fd33-4ddd-be72-9cd8cba07646,loan refused,2015-05-22 10:12:00,34360.0,short term,0.0,other,4.0,home mortgage,,10+ years,18.0,3.0,3.0,,1731.86,30.0,9.0,0.0,20374.0,35933,0.0,
b7f2db63-6e9e-464a-bf93-cef61f342572,301b90fc-52ce-4191-ba30-271277f3216e,loan given,2015-07-21 12:05:00,99999999.0,long term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
2121cef9-d23c-48bd-ab15-1088378616d7,44175f3d-5493-41ba-a2cc-e3f161703ba0,loan given,2015-11-21 13:38:00,20228.0,long term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
60a96049-30fb-41af-af7d-2504243846e2,c53a269b-a5b2-46b9-b80d-9ad5990d15ef,loan refused,2015-12-15 14:15:00,5863.0,short term,0.0,debt consolidation,1.0,own home,34202.0,,33.0,0.0,2.0,7370.0,621.33,27.0,15.0,0.0,14524.0,42344,0.0,
37a14f08-75cb-48fe-b67c-9065b6b6bdeb,72fe5632-85bd-413a-9d14-ce75744c989a,loan given,2015-09-07 14:30:00,11684.0,short term,0.0,debt consolidation,4.0,home mortgage,60960.0,10+ years,24.0,4.0,0.0,740.0,939.8,17.0,9.0,0.0,11668.0,13305,0.0,
b11e59d5-4b41-453e-8a30-5276806bfb4c,01d86d59-a20f-4d2e-9cb4-b9157a6b13e8,loan given,2015-08-02 11:27:00,9928.0,short term,0.0,debt consolidation,0.0,home mortgage,45669.0,4 years,31.0,3.0,0.0,716.0,673.61,12.0,12.0,0.0,4902.0,8833,0.0,
22a196c7-13e2-4ceb-a8a4-01e1f723cf0c,eefbf580-7cac-4503-bcd1-9a575cd461dc,loan given,2015-12-19 10:18:00,18121.0,short term,0.0,debt consolidation,4.0,home mortgage,80536.0,10+ years,,2.0,0.0,748.0,1442.93,23.0,9.0,0.0,12098.0,24688,0.0,
0b10f350-e89c-4336-81c4-7d008fa9ce14,d31e2b73-8ce1-423b-85a0-c452453ce693,loan refused,2015-10-20 12:15:00,19142.0,long term,0.0,debt consolidation,3.0,home mortgage,75573.0,10+ years,38.0,4.0,0.0,730.0,1561.83,31.0,22.0,0.0,51788.0,85178,0.0,
a2da8a53-c7f9-4608-98f0-b10f4080df60,888eb3e7-3428-410f-9e63-5faebd7041c4,loan given,2015-08-10 10:01:00,12053.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
49650cb0-8dc4-483c-a1fc-5f12931b5729,19730b5b-5b32-4563-a9c6-83c88e39712c,loan given,2015-12-02 14:34:00,8089.0,short term,0.0,other,0.0,rent,,1 year,,0.0,3.0,,677.36,10.0,13.0,0.0,9948.0,41624,0.0,
0ed13096-bf6c-40c1-a402-740f8491a40c,4a657663-69a9-409f-8446-9ea3b7b60625,loan given,2015-12-30 11:10:00,99999999.0,short term,0.0,debt consolidation,4.0,home mortgage,66092.0,10+ years,76.0,2.0,3.0,739.0,1376.92,23.0,11.0,0.0,17930.0,39581,0.0,
4f8f71dd-d6ce-4cf2-a9dc-d1d6d341fc92,328e4a1e-4874-4137-8eed-c96c77de86aa,loan refused,2015-01-31 13:55:00,30669.0,long term,0.0,debt consolidation,4.0,home mortgage,511150.0,2 years,1.0,4.0,3.0,6960.0,1874.21,17.0,25.0,0.0,11437.0,27297,0.0,
eb1a29d4-9016-430c-afeb-fa099e153d32,33d8f0f3-9dbb-4f34-866d-d207de8d9ca2,loan given,2015-04-27 10:04:00,10015.0,short term,0.0,debt consolidation,2.0,home mortgage,70105.0,3 years,34.0,2.0,3.0,744.0,858.79,14.0,12.0,0.0,12335.0,30839,0.0,
b1c30466-3724-4813-ab90-9a07a27f53fc,6a258f9d-04c3-4baf-b6a2-432674bb0611,loan given,2015-10-19 13:47:00,18721.0,long term,0.0,debt consolidation,0.0,home mortgage,,8 years,,3.0,1.0,,1045.42,19.0,12.0,0.0,13831.0,74362,0.0,
2582feab-a6bf-42a2-ab7b-0cf4a6bb6876,da5ed606-b062-4b33-941f-580d31ff5835,loan given,2015-08-07 10:46:00,9450.0,short term,0.0,debt consolidation,0.0,own home,85347.0,10+ years,,3.0,1.0,744.0,1294.44,20.0,13.0,1.0,18028.0,42925,1.0,
37e2c6b8-dbf2-4be7-ac16-d146c6564a78,f1f9e87c-d5a6-4315-be58-ef2992d3d185,loan given,2015-01-22 11:54:00,11720.0,short term,0.0,debt consolidation,2.0,home mortgage,43952.0,7 years,34.0,2.0,3.0,741.0,813.1,27.0,12.0,0.0,10175.0,14942,0.0,
c6dd002c-4bb2-4995-9093-880918b3b9f7,f713149a-9941-42f3-99ec-d71710d9d19d,loan given,2015-10-23 11:26:00,99999999.0,short term,0.0,debt consolidation,3.0,home mortgage,38319.0,8 years,,3.0,0.0,749.0,198.62,16.0,6.0,0.0,11210.0,30217,0.0,
40ad4467-0f82-4a0e-bf5f-e6948452b358,3177cb8b-0d9c-4998-b7f6-393ce1b57262,loan given,2015-07-12 10:29:00,11204.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
94a652fb-359f-45ab-b98d-72c922780006,5d5c8987-5a41-4eb1-a055-78c9e7b4ceb1,loan given,2015-12-03 10:54:00,7803.0,short term,0.0,debt consolidation,4.0,rent,,2 years,23.0,0.0,2.0,,981.78,15.0,7.0,0.0,9459.0,11221,0.0,
0600560d-3702-464c-8134-a6f537a3be49,42c12e6c-5d81-4e11-8e45-78db2e8c6cb3,loan given,2015-12-14 13:54:00,8780.0,short term,0.0,debt consolidation,3.0,own home,,10+ years,,1.0,2.0,,293.63,15.0,6.0,0.0,19780.0,34947,0.0,
a39895c1-c72f-4d9f-93dd-e6f6237cefb6,f7e2e359-b90a-415c-80de-04661c528713,loan given,2015-11-05 14:39:00,4082.0,short term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
08ba9751-937f-4a67-bf0e-7b754138c996,3567cc33-1a1e-4fae-8cf6-a3502f9da941,loan given,2015-06-10 13:48:00,35448.0,long term,0.0,home improvements,0.0,,,,,,,,,,,,,,,
5904886c-7d2f-4471-add3-eb4b1604c8fb,360f931d-498e-44a6-90fe-faa20ce8a432,loan given,2015-09-24 14:04:00,2371.0,short term,0.0,debt consolidation,1.0,rent,44465.0,2 years,10.0,0.0,2.0,735.0,622.5,14.0,10.0,0.0,7535.0,8008,0.0,
5248a528-5bee-4c90-8e74-7399b181318e,1b7bd876-71f9-4d5a-aa45-195387e401f2,loan refused,2015-08-18 12:47:00,6189.0,short term,0.0,debt consolidation,1.0,home mortgage,14088.0,10+ years,10.0,5.0,3.0,737.0,300.55,25.0,13.0,0.0,2300.0,8951,0.0,
7c308307-f045-4080-b307-f3067a79b192,7d03853d-3fe6-47f8-8bcd-fe648f867186,loan refused,2015-10-07 14:47:00,7089.0,short term,0.0,debt consolidation,1.0,home mortgage,39384.0,10+ years,,2.0,3.0,731.0,607.17,25.0,10.0,1.0,3879.0,5622,1.0,
3304242e-e28b-429d-99c2-4b4f2fa9c0eb,2fae6002-dfd4-4185-b76e-767eb1ccec80,loan given,2015-03-21 11:15:00,99999999.0,long term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
cfbb2a8c-d64b-4cb2-8217-8886e264bfda,7ad29672-fd11-45df-8248-5433d05299aa,loan refused,2015-09-04 13:29:00,18090.0,long term,0.0,debt consolidation,0.0,home mortgage,56783.0,9 years,,2.0,0.0,680.0,1079.34,21.0,10.0,0.0,22730.0,24923,0.0,
60455c48-296b-4b22-9798-9e56df0ec8e9,39037d73-a778-4915-bb78-59d0a547b736,loan given,2015-09-19 10:37:00,99999999.0,long term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
848d1b97-3e2c-42f3-8f2e-f177fae0f6e5,2c98206f-c6df-4b00-b288-1657dd9599b8,loan given,2015-02-28 13:27:00,7755.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
7c4d4b8c-f40e-4e6d-87c1-ccaaea62b1aa,2945149a-7346-45e5-bc73-7c2c6d201009,loan given,2015-10-03 12:38:00,9829.0,long term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
e1ebb97b-80e6-489f-9348-60f3b9c8c0f0,76901e4c-c3d2-4933-8fe2-b0c70a276738,loan given,2015-10-11 13:38:00,8029.0,short term,0.0,business loan,4.0,,,,,,,,,,,,,,,
dd5a8112-9ccc-4883-97f3-c8c2490f2a4f,84683936-593e-45d2-8293-3eb2bd4a7c46,loan given,2015-03-25 11:13:00,28669.0,long term,0.0,debt consolidation,0.0,home mortgage,133107.0,10+ years,,2.0,0.0,743.0,1564.01,36.0,22.0,0.0,38597.0,174647,0.0,
592cc522-6d5c-4269-8f44-c97150028a38,d7bc6f65-e80f-42d1-963b-6809421b4f1b,loan given,2015-01-03 12:46:00,4067.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
18a6a180-a544-4bdc-bfc0-2e85196a9cd9,694d69e8-c5de-49d8-8b46-97eeabe1a853,loan refused,2015-07-18 14:56:00,3904.0,short term,0.0,buy a car,2.0,rent,24398.0,< 1 year,,4.0,2.0,748.0,233.81,11.0,9.0,0.0,6809.0,12403,0.0,
8cfd0bb7-0e1c-4bd4-9300-589c30717c9c,72e003dd-1261-4982-a923-30766cd534d5,loan given,2015-03-03 12:37:00,7979.0,short term,1.0,other,4.0,home mortgage,62836.0,10+ years,,3.0,2.0,731.0,428.86,15.0,7.0,2.0,1913.0,5284,1.0,
dbadcd4a-181b-4ab9-a179-58cef998857e,7c8380af-1c00-4922-9870-8afc713b8058,loan given,2015-08-23 13:36:00,16142.0,short term,0.0,debt consolidation,1.0,rent,43383.0,1 year,,3.0,1.0,724.0,1106.26,14.0,15.0,0.0,14765.0,19660,0.0,
9a6c7abc-9679-4228-93b0-b0e7230a405a,055762d0-c15e-4d7f-974c-337552c279b1,loan given,2015-03-28 10:56:00,9546.0,short term,0.0,other,4.0,,,,,,,,,,,,,,,
838854e2-3f82-40ca-8185-b15b10fc06ec,b7bf27b3-b9d0-40ad-a300-07ce865127b5,loan given,2015-01-23 10:05:00,8190.0,short term,0.0,debt consolidation,2.0,home mortgage,,8 years,45.0,4.0,1.0,,1950.66,10.0,12.0,0.0,7918.0,14014,0.0,
777ec287-d5e6-49fb-b509-c84f29b659a6,9ef77982-9700-4807-9895-e6478058dfeb,loan refused,2015-06-26 10:15:00,19280.0,long term,0.0,debt consolidation,3.0,home mortgage,43929.0,8 years,,1.0,0.0,720.0,563.76,18.0,14.0,0.0,26111.0,96709,0.0,
65220fd4-bc8b-4c9e-8f7c-e11dfa9f1adc,5a50be12-d823-4046-acaa-d59434dfc6b2,loan given,2015-07-21 11:35:00,34535.0,long term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
744954c9-3f1f-4293-b01c-206e48c704ea,23d9e2cb-027e-4e92-bfc4-816a6b445831,loan given,2015-03-15 13:40:00,17017.0,short term,0.0,debt consolidation,2.0,rent,65839.0,5 years,,3.0,1.0,703.0,324.26,10.0,8.0,0.0,13954.0,16812,0.0,
6cde8f45-8652-4eac-b934-4db321ce4966,f7f97348-36f5-4898-90fc-a2e8d8bfa07b,loan given,2015-04-09 10:05:00,15311.0,short term,0.0,debt consolidation,3.0,rent,,< 1 year,,2.0,1.0,,407.49,16.0,2.0,0.0,4181.0,10831,0.0,
5ac74705-7c5a-4015-8010-af7736556837,bf6bc582-f1b6-4a81-83de-fdffce5b0489,loan given,2015-03-16 12:33:00,7133.0,long term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
74bb9f57-76cf-4575-b51a-ed5667a6db54,16246c8d-5db2-4e76-9cac-81d392b4242d,loan given,2015-07-31 11:17:00,7209.0,short term,0.0,other,3.0,,,,,,,,,,,,,,,
27e0dc84-d289-47e2-ab6f-2045a0203566,b37d7ab0-8f1f-40b8-b49c-e5ffe9dc4b59,loan given,2015-09-12 11:31:00,99999999.0,short term,0.0,debt consolidation,0.0,home mortgage,81434.0,6 years,,4.0,3.0,730.0,1418.32,18.0,12.0,0.0,40135.0,45505,0.0,
79f8376f-dbae-4cdd-aae9-5e0a0c8117af,04c487da-84c9-4fb2-af26-bf0fd8415dcb,loan given,2015-03-09 12:56:00,99999999.0,long term,0.0,debt consolidation,0.0,home mortgage,114074.0,10+ years,36.0,3.0,0.0,741.0,1007.66,26.0,8.0,0.0,7549.0,29486,0.0,
bad4d1dc-4015-434d-89ae-5e659aacb0ad,f6cbafac-2400-4707-abde-7d33201a4a5a,loan given,2015-02-23 12:14:00,6133.0,short term,0.0,debt consolidation,2.0,rent,,< 1 year,,5.0,1.0,,914.61,7.0,12.0,0.0,16888.0,34049,0.0,
89c1cf18-0168-4ee1-bb83-5b858cbaed94,0fc48263-a790-4c70-be5a-dd0c9b084390,loan refused,2015-02-11 11:01:00,14771.0,short term,0.0,debt consolidation,4.0,rent,49320.0,3 years,,4.0,3.0,639.0,1002.84,7.0,8.0,0.0,6990.0,8380,0.0,
d7f7d9e3-f0c3-4eb3-abb4-6ed4471b9aad,9a637919-8e12-4128-b038-fe473353bfd1,loan given,2015-12-28 11:50:00,13307.0,short term,0.0,debt consolidation,1.0,home mortgage,59142.0,10+ years,,2.0,3.0,746.0,1182.84,23.0,10.0,0.0,25809.0,77504,0.0,
282dd912-a88a-42f8-b276-913e8bbacdb4,a2a62b8f-d930-41ef-8aa6-607f4f9a5505,loan given,2015-12-23 11:22:00,99999999.0,short term,0.0,debt consolidation,4.0,home mortgage,118212.0,6 years,,5.0,3.0,748.0,2305.13,15.0,14.0,0.0,62908.0,195365,0.0,
9283ea86-13f2-4892-a288-0f3fff3cbf49,27d531d6-ac13-49cd-a198-a080fcc40cde,loan given,2015-08-14 14:44:00,20254.0,long term,0.0,debt consolidation,2.0,home mortgage,58737.0,9 years,46.0,3.0,3.0,734.0,778.26,17.0,15.0,0.0,11625.0,55621,0.0,
29fb4a0e-2b80-4359-b511-bdeaff1999b3,5223892a-9b02-4ec9-b86c-a52e976c6b74,loan refused,2015-02-12 12:38:00,12831.0,short term,0.0,debt consolidation,2.0,home mortgage,,6 years,,4.0,3.0,,1035.81,17.0,10.0,1.0,4605.0,10635,1.0,
4a2c8c68-9795-40b7-8fd9-594bb6aefb8e,9407b9e5-8a4f-4917-87d7-4fb3f43faf00,loan given,2015-01-05 13:31:00,8079.0,short term,0.0,debt consolidation,4.0,home mortgage,34709.0,10+ years,,1.0,3.0,743.0,986.3,30.0,13.0,0.0,23291.0,63987,0.0,
d676eb80-320a-4d90-bb0a-8a3c81dec34f,8d319094-9c82-498d-9f5e-0077e4a524db,loan given,2015-10-06 12:28:00,12721.0,short term,0.0,debt consolidation,1.0,home mortgage,51678.0,10+ years,,4.0,1.0,732.0,1253.18,14.0,10.0,0.0,11279.0,20582,0.0,
98aa183a-2150-45e9-8d65-570f19aa0b01,a44cf41f-9787-4fca-ade1-196e655e4fb0,loan given,2015-01-07 11:12:00,15672.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
1e3d6a42-d3d7-41d4-8a9c-80ce2d7f79a9,1a99a725-c0dc-4839-be71-7702d2de7d3e,loan given,2015-05-05 11:35:00,99999999.0,short term,0.0,debt consolidation,0.0,home mortgage,97142.0,1 year,,3.0,3.0,746.0,1578.56,21.0,16.0,1.0,5869.0,22749,1.0,
c129f043-846d-45ed-8044-1f7b771fdb2b,116e4358-4b05-41b5-a732-5231155a0bd6,loan refused,2015-05-10 13:48:00,4014.0,short term,0.0,buy a car,1.0,rent,15053.0,2 years,37.0,4.0,0.0,7070.0,175.61,16.0,9.0,0.0,5637.0,6419,0.0,
1bc4db2c-60ae-4eab-9411-3bb1e8dc73f5,5e869549-50a0-4591-87b7-6eb8038d6afb,loan given,2015-02-21 10:48:00,99999999.0,short term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
8a3de943-bd04-48a0-80ba-6845c94aa6f4,a114354c-8ccf-445f-9ed8-6223423be44f,loan given,2015-08-05 12:00:00,99999999.0,short term,0.0,debt consolidation,2.0,rent,45975.0,5 years,41.0,3.0,1.0,745.0,165.51,20.0,7.0,0.0,5303.0,25251,0.0,
a7e0ea37-cce5-44d2-9195-915983a74e97,65ff5b8d-0b5d-467f-91f8-ca9059c9e3a5,loan given,2015-07-19 13:14:00,7148.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
1aef5ca7-71a1-4c6e-af48-3126f0625120,4b9dfe28-69ed-41d6-9331-7bdbfe3956cc,loan given,2015-01-26 13:06:00,2928.0,short term,0.0,home improvements,1.0,home mortgage,24398.0,,31.0,5.0,1.0,746.0,82.95,23.0,6.0,1.0,2208.0,10368,1.0,
70b8f385-508c-4bda-9e6b-d50b83ade455,34931cc9-d850-40f3-b67b-d4f923907e0c,loan refused,2015-05-28 13:10:00,10558.0,long term,0.0,debt consolidation,3.0,rent,,6 years,34.0,1.0,3.0,,585.29,9.0,9.0,0.0,7100.0,18299,0.0,
77d54095-2346-4b1c-925c-2f1961ff6e01,ff153a86-cec7-43d0-bb00-a40053733ba1,loan given,2015-06-21 14:34:00,9786.0,short term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
6777d7d0-fdef-40ec-a754-b8e9fb81f21b,6521a110-ccb8-420e-b464-59b43550adb6,loan refused,2015-01-07 13:45:00,32221.0,short term,0.0,business loan,0.0,rent,81672.0,7 years,,5.0,3.0,748.0,506.37,15.0,9.0,0.0,6046.0,15542,0.0,
6e318f1f-171c-48e0-9797-2947e790d897,4703c3eb-ee14-4e13-94d8-ebf4ab37281d,loan given,2015-01-03 11:40:00,99999999.0,short term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
e5c32a5f-05f1-478e-8f2c-d2ab6ea71b2f,6f68b452-ecd8-40b3-be4a-0e66f53fd4cf,loan given,2015-03-02 13:42:00,99999999.0,long term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
33f8a5fb-a2eb-48a2-8364-80d40c5b7a35,de1d69bf-add5-4a95-855c-35aa24aefe97,loan refused,2015-02-25 11:32:00,16072.0,long term,0.0,debt consolidation,4.0,home mortgage,,10+ years,,2.0,1.0,,679.26,21.0,12.0,0.0,30857.0,41475,0.0,
31e7154a-1a47-4e78-a8a3-43eba23b2d53,9926a46f-8686-4d47-b77e-d750c3c8f129,loan given,2015-03-09 14:55:00,99999999.0,long term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
e1033abf-85ea-4ad3-9e3a-6546c00f1347,2d417117-0fd7-4a64-a570-722848baf341,loan given,2015-09-27 12:41:00,34332.0,long term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
89e48c28-a449-472d-9dee-a2d12b250c0d,39fad8b5-55aa-4f1a-a926-1decf057bf3e,loan given,2015-04-04 10:11:00,11819.0,short term,0.0,debt consolidation,2.0,own home,,8 years,,4.0,2.0,,630.34,10.0,10.0,0.0,12156.0,33212,0.0,
faf418f2-0ed8-4304-9ee7-e68ae5d78937,e994ffb3-6f1b-4e60-ae6d-798f757ea4c5,loan given,2015-08-25 12:13:00,6903.0,short term,0.0,debt consolidation,2.0,own home,,3 years,20.0,2.0,2.0,,1265.62,12.0,15.0,0.0,14071.0,26549,0.0,
d32768c9-448d-449a-830c-2bc9c6391420,41992dd9-9990-46d8-bb44-728d531ea95b,loan refused,2015-12-10 12:54:00,14828.0,long term,0.0,debt consolidation,0.0,rent,39540.0,< 1 year,,5.0,1.0,737.0,579.92,14.0,8.0,1.0,22669.0,33987,1.0,
ae04225d-e55b-4d3d-8d17-af2490f3d742,d31ac2f1-19bc-427a-acde-b38c0ab5fe79,loan given,2015-10-03 10:53:00,34433.0,long term,0.0,other,0.0,,,,,,,,,,,,,,,
f17cec14-5595-4947-852f-1e561ed6b885,7e0e73bc-2073-40ab-b1e7-d403a5e193c2,loan given,2015-04-10 12:35:00,7973.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
6e6787a2-7651-4e8f-a80c-eebce3c8b827,5474fb0a-e5db-471c-a256-3a8786ea680b,loan given,2015-08-16 14:42:00,13036.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
c4aa993b-c585-4049-acf4-0b8bcab3fa05,64e89e59-b15b-41f9-b79d-121023caedcf,loan given,2015-03-29 12:32:00,16117.0,short term,0.0,debt consolidation,4.0,home mortgage,58423.0,10+ years,11.0,1.0,2.0,730.0,608.58,28.0,18.0,0.0,12722.0,71877,0.0,
e6092fd4-6fc8-4219-8b8d-1f33c4a9b434,0884f3d6-a515-4761-b093-5bb18cc60110,loan given,2015-03-08 14:49:00,6124.0,short term,0.0,home improvements,4.0,,,,,,,,,,,,,,,
4579947c-f36f-4e92-a0e0-ffed09cb53f9,3323d84b-e12d-43ca-b450-129272449ca1,loan given,2015-02-13 13:30:00,15318.0,short term,0.0,other,4.0,,,,,,,,,,,,,,,
05619c28-612d-487a-b10f-5a9ff2bd5427,fdad4f16-4227-4a0c-8207-9501b9a315db,loan refused,2015-08-01 10:54:00,4601.0,short term,0.0,buy a car,3.0,home mortgage,38855.0,3 years,,4.0,0.0,732.0,644.35,11.0,15.0,0.0,6136.0,35063,0.0,
5ce047ab-726a-4a4d-8a70-8c79bf7235da,b38c48b2-c204-405f-82ed-113c9c81e839,loan given,2015-12-25 11:03:00,12108.0,short term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
9832e6db-4dc5-4065-ae79-8c31820d3175,fd202bde-6e25-46be-9a04-3f57fbc5ea9a,loan given,2015-11-17 14:19:00,10183.0,short term,0.0,debt consolidation,1.0,home mortgage,76373.0,10+ years,,1.0,0.0,744.0,303.59,11.0,11.0,0.0,8822.0,18115,0.0,
97b70137-2103-488f-adff-97f4457e4215,4e388f68-5b50-43ca-9aca-ba491c1dcde7,loan given,2015-05-19 14:25:00,11638.0,short term,0.0,debt consolidation,0.0,home mortgage,86495.0,4 years,66.0,0.0,3.0,734.0,720.07,15.0,19.0,1.0,2555.0,23016,1.0,
2a2fa010-ad7f-4a87-9a99-b28a2cc21f36,12d082a8-9109-4f5c-bd49-215f22c8e8b5,loan refused,2015-01-24 14:07:00,9915.0,short term,0.0,debt consolidation,1.0,rent,,,,2.0,2.0,,208.49,22.0,9.0,1.0,6368.0,19240,0.0,
03678527-85b2-4594-9ed1-6ce9c206f45e,14ab4675-257a-46a5-a8d6-dfc244d9492c,loan given,2015-05-03 12:28:00,99999999.0,long term,0.0,debt consolidation,3.0,home mortgage,51125.0,7 years,,4.0,1.0,743.0,282.04,22.0,10.0,0.0,11240.0,46257,0.0,
3a3891e6-4e1f-4620-810c-0572ca67f594,1dbb6d69-956c-4d29-9eb6-1395fd246421,loan given,2015-04-17 14:01:00,99999999.0,long term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
3e681c44-77ac-4625-931c-c3058a992a81,be5f0110-4d47-423c-b0bd-e71a6de91b2a,loan given,2015-06-05 11:28:00,5579.0,short term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
1a0227ac-c21f-4fab-b1b5-6501b151e3db,39cb9a05-cb00-4923-9b26-33e98224e503,loan given,2015-11-29 12:03:00,6107.0,short term,0.0,debt consolidation,2.0,rent,51913.0,10+ years,11.0,3.0,1.0,736.0,605.65,15.0,5.0,0.0,3301.0,8442,0.0,
8b9af012-ab26-425e-81c2-42d2993abd77,4aa18fd1-299b-4c37-91c2-22a320366434,loan refused,2015-01-14 10:31:00,7915.0,short term,0.0,debt consolidation,1.0,rent,24735.0,7 years,,4.0,2.0,739.0,395.76,10.0,7.0,0.0,2883.0,7527,0.0,
07bde79f-1012-441f-8e1c-657870d2870d,9037cea8-8b95-4a10-a6bf-55cf89a8f574,loan given,2015-09-15 11:05:00,5592.0,short term,0.0,debt consolidation,3.0,rent,37626.0,1 year,47.0,2.0,2.0,744.0,237.04,18.0,11.0,0.0,7554.0,42439,0.0,
9f7456f1-5440-44fb-a0f6-e27991f7f8fc,df630a2a-7f36-4527-81c0-8af8fcbb21d0,loan refused,2015-02-09 10:20:00,20478.0,short term,0.0,debt consolidation,0.0,home mortgage,71673.0,3 years,47.0,1.0,2.0,7320.0,1552.92,13.0,11.0,0.0,9654.0,12587,0.0,
16f4a2da-0a9c-48d0-a759-1859d5d61aa0,2b8d10f8-d18c-4466-9759-b28d619838d9,loan given,2015-06-24 13:46:00,16307.0,long term,0.0,debt consolidation,2.0,home mortgage,,3 years,,5.0,0.0,,379.22,22.0,4.0,0.0,17608.0,31783,0.0,
